City_Name,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density,Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,"Landfill Location (Lat, Long)",Landfill Capacity (Tons),Year,State,Population_2001,Area_sq_km,Waste_TPD,Waste_kg_per_capita_per_day,Total_Population,SDG 12,Composite Score,Waste_per_capita,Recycling_Efficiency,Circular_Score,CE_Action
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.6005316927758415,0.64,71.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,3.5267024711724115,0.69,66.33333333333333,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,Rajkot Landfill,"30.6193, 68.7432",62818,2020,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,4.521042382446696,0.47,52.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,8.582125034626182,0.77,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,1.8605112684965828,0.67,62.333333333333336,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,Rajkot Landfill,"30.6193, 68.7432",62818,2021,Gujarat,967476.0,105.0,207.0,0.21,967476.0,50,69,0.991239059160124,0.83,77.66666666666667,Rethink
